ROI Label,ROI Name,R,A,S
1,7Networks_LH_Vis_1,-36,-36,-22
2,7Networks_LH_Vis_2,-28,-36,-16
3,7Networks_LH_Vis_3,-36,-60,-16
4,7Networks_LH_Vis_4,-26,-56,-10
5,7Networks_LH_Vis_5,-38,-80,-16
6,7Networks_LH_Vis_6,-24,-74,-10
7,7Networks_LH_Vis_7,-22,-50,-6
8,7Networks_LH_Vis_8,-44,-70,-8
9,7Networks_LH_Vis_9,-20,-86,-16
10,7Networks_LH_Vis_10,-16,-38,-10
11,7Networks_LH_Vis_11,-12,-62,-4
12,7Networks_LH_Vis_12,-8,-74,-6
13,7Networks_LH_Vis_13,-26,-96,-12
14,7Networks_LH_Vis_14,-44,-86,-4
15,7Networks_LH_Vis_15,-4,-88,-12
16,7Networks_LH_Vis_16,-10,-98,-10
17,7Networks_LH_Vis_17,-14,-46,-2
18,7Networks_LH_Vis_18,-8,-60,2
19,7Networks_LH_Vis_19,-46,-74,6
20,7Networks_LH_Vis_20,-6,-74,6
21,7Networks_LH_Vis_21,-6,-90,2
22,7Networks_LH_Vis_22,-24,-96,4
23,7Networks_LH_Vis_23,-12,-46,2
24,7Networks_LH_Vis_24,-20,-58,4
25,7Networks_LH_Vis_25,-10,-102,6
26,7Networks_LH_Vis_26,-34,-88,10
27,7Networks_LH_Vis_27,-16,-68,8
28,7Networks_LH_Vis_28,-6,-78,12
29,7Networks_LH_Vis_29,-42,-80,16
30,7Networks_LH_Vis_30,-6,-94,18
31,7Networks_LH_Vis_31,-18,-92,22
32,7Networks_LH_Vis_32,-18,-64,20
33,7Networks_LH_Vis_33,-2,-84,26
34,7Networks_LH_Vis_34,-10,-72,22
35,7Networks_LH_Vis_35,-26,-82,22
36,7Networks_LH_Vis_36,-32,-84,26
37,7Networks_LH_Vis_37,-16,-90,34
38,7Networks_LH_Vis_38,-12,-82,36
39,7Networks_LH_Vis_39,-22,-82,44
40,7Networks_LH_SomMot_1,-52,-2,-4
41,7Networks_LH_SomMot_2,-56,-16,6
42,7Networks_LH_SomMot_3,-44,-20,4
43,7Networks_LH_SomMot_4,-60,-26,10
44,7Networks_LH_SomMot_5,-34,-24,10
45,7Networks_LH_SomMot_6,-44,-28,8
46,7Networks_LH_SomMot_7,-38,-14,16
47,7Networks_LH_SomMot_8,-62,-44,12
48,7Networks_LH_SomMot_9,-36,-28,18
49,7Networks_LH_SomMot_10,-58,-38,16
50,7Networks_LH_SomMot_11,-52,-12,14
51,7Networks_LH_SomMot_12,-42,-36,16
52,7Networks_LH_SomMot_13,-60,-2,12
53,7Networks_LH_SomMot_14,-48,-24,18
54,7Networks_LH_SomMot_15,-62,-18,20
55,7Networks_LH_SomMot_16,-60,-4,18
56,7Networks_LH_SomMot_17,-62,-10,30
57,7Networks_LH_SomMot_18,-58,0,30
58,7Networks_LH_SomMot_19,-54,-8,28
59,7Networks_LH_SomMot_20,-54,-22,40
60,7Networks_LH_SomMot_21,-50,-14,38
61,7Networks_LH_SomMot_22,-52,-6,44
62,7Networks_LH_SomMot_23,-48,-26,48
63,7Networks_LH_SomMot_24,-38,-18,42
64,7Networks_LH_SomMot_25,-50,-16,54
65,7Networks_LH_SomMot_26,-44,-12,52
66,7Networks_LH_SomMot_27,-6,-14,50
67,7Networks_LH_SomMot_28,-48,-30,60
68,7Networks_LH_SomMot_29,-40,-24,52
69,7Networks_LH_SomMot_30,-8,-40,56
70,7Networks_LH_SomMot_31,-36,-20,64
71,7Networks_LH_SomMot_32,-4,-26,58
72,7Networks_LH_SomMot_33,-30,-46,62
73,7Networks_LH_SomMot_34,-4,-8,62
74,7Networks_LH_SomMot_35,-32,-30,62
75,7Networks_LH_SomMot_36,-26,-12,66
76,7Networks_LH_SomMot_37,-30,-38,66
77,7Networks_LH_SomMot_38,-10,-42,70
78,7Networks_LH_SomMot_39,-20,-24,68
79,7Networks_LH_SomMot_40,-16,-50,70
80,7Networks_LH_SomMot_41,-20,-30,68
81,7Networks_LH_SomMot_42,-16,-12,72
82,7Networks_LH_SomMot_43,-20,-38,72
83,7Networks_LH_SomMot_44,-2,-32,68
84,7Networks_LH_SomMot_45,-6,-16,74
85,7Networks_LH_SomMot_46,-12,-26,74
86,7Networks_LH_SomMot_47,-10,-34,76
87,7Networks_LH_DorsAttn_Post_1,-46,-44,-20
88,7Networks_LH_DorsAttn_Post_2,-48,-56,-14
89,7Networks_LH_DorsAttn_Post_3,-54,-64,2
90,7Networks_LH_DorsAttn_Post_4,-48,-66,12
91,7Networks_LH_DorsAttn_Post_5,-26,-70,30
92,7Networks_LH_DorsAttn_Post_6,-26,-66,42
93,7Networks_LH_DorsAttn_Post_7,-56,-30,44
94,7Networks_LH_DorsAttn_Post_8,-44,-32,44
95,7Networks_LH_DorsAttn_Post_9,-38,-38,40
96,7Networks_LH_DorsAttn_Post_10,-22,-66,48
97,7Networks_LH_DorsAttn_Post_11,-28,-58,50
