ROI Label,ROI Name,R,A,S
1,17Networks_LH_VisCent_ExStr_1,-35,-65,-16
2,17Networks_LH_VisCent_ExStr_2,-22,-73,-9
3,17Networks_LH_VisCent_ExStr_3,-21,-85,-15
4,17Networks_LH_VisCent_ExStr_4,-42,-84,-10
5,17Networks_LH_VisCent_ExStr_5,-23,-97,-12
6,17Networks_LH_VisCent_ExStr_6,-46,-74,6
7,17Networks_LH_VisCent_Striate_1,-6,-94,-4
8,17Networks_LH_VisCent_ExStr_7,-26,-95,5
9,17Networks_LH_VisCent_ExStr_8,-40,-84,14
10,17Networks_LH_VisCent_ExStr_9,-13,-95,19
11,17Networks_LH_VisCent_ExStr_10,-28,-83,23
12,17Networks_LH_VisPeri_ExStrInf_1,-24,-54,-8
13,17Networks_LH_VisPeri_ExStrInf_2,-12,-62,-5
14,17Networks_LH_VisPeri_ExStrInf_3,-7,-76,-6
15,17Networks_LH_VisPeri_ExStrInf_4,-14,-52,-1
16,17Networks_LH_VisPeri_StriCal_1,-6,-77,8
17,17Networks_LH_VisPeri_ExStrSup_1,-18,-65,7
18,17Networks_LH_VisPeri_ExStrSup_2,-3,-86,23
19,17Networks_LH_VisPeri_ExStrSup_3,-11,-73,23
20,17Networks_LH_VisPeri_ExStrSup_4,-14,-86,37
21,17Networks_LH_SomMotA_1,-8,-11,45
22,17Networks_LH_SomMotA_2,-42,-13,49
23,17Networks_LH_SomMotA_3,-49,-28,57
24,17Networks_LH_SomMotA_4,-43,-21,54
25,17Networks_LH_SomMotA_5,-5,-24,52
26,17Networks_LH_SomMotA_6,-36,-20,64
27,17Networks_LH_SomMotA_7,-4,-7,60
28,17Networks_LH_SomMotA_8,-31,-29,62
29,17Networks_LH_SomMotA_9,-27,-38,68
30,17Networks_LH_SomMotA_10,-21,-12,68
31,17Networks_LH_SomMotA_11,-8,-42,67
32,17Networks_LH_SomMotA_12,-4,-25,67
33,17Networks_LH_SomMotA_13,-17,-48,71
