ROI Label,ROI Name,R,A,S
1,17Networks_LH_VisCent_ExStr_1,-26,-76,-14
2,17Networks_LH_VisCent_ExStr_2,-26,-96,-4
3,17Networks_LH_VisCent_Striate_1,-6,-92,-2
4,17Networks_LH_VisCent_ExStr_3,-26,-88,20
5,17Networks_LH_VisPeri_ExStrInf_1,-18,-60,-6
6,17Networks_LH_VisPeri_StriCal_1,-12,-66,6
7,17Networks_LH_VisPeri_ExStrSup_1,-6,-82,26
8,17Networks_LH_SomMotA_1,-40,-22,58
9,17Networks_LH_SomMotA_2,-6,-28,70
10,17Networks_LH_SomMotB_Aud_1,-54,-22,8
11,17Networks_LH_SomMotB_S2_1,-36,-22,16
12,17Networks_LH_SomMotB_S2_2,-54,-12,14
13,17Networks_LH_SomMotB_Cent_1,-54,-8,34
14,17Networks_LH_DorsAttnA_TempOcc_1,-46,-58,-12
15,17Networks_LH_DorsAttnA_ParOcc_1,-48,-70,10
16,17Networks_LH_DorsAttnA_SPL_1,-24,-68,50
17,17Networks_LH_DorsAttnB_PostC_1,-58,-24,38
18,17Networks_LH_DorsAttnB_PostC_2,-42,-34,48
19,17Networks_LH_DorsAttnB_PostC_3,-22,-50,66
20,17Networks_LH_DorsAttnB_FEF_1,-26,-4,60
21,17Networks_LH_SalVentAttnA_ParOper_1,-58,-38,30
22,17Networks_LH_SalVentAttnA_Ins_1,-42,-2,-6
23,17Networks_LH_SalVentAttnA_Ins_2,-38,12,6
24,17Networks_LH_SalVentAttnA_ParMed_1,-12,-34,46
25,17Networks_LH_SalVentAttnA_FrMed_1,-6,4,62
26,17Networks_LH_SalVentAttnB_PFCl_1,-30,44,30
27,17Networks_LH_SalVentAttnB_PFCmp_1,-6,20,34
28,17Networks_LH_LimbicB_OFC_1,-14,32,-20
29,17Networks_LH_LimbicA_TempPole_1,-32,2,-38
30,17Networks_LH_LimbicA_TempPole_2,-58,-32,-22
31,17Networks_LH_ContA_IPS_1,-38,-52,46
32,17Networks_LH_ContA_PFCl_1,-44,32,20
33,17Networks_LH_ContA_PFCl_2,-48,6,28
34,17Networks_LH_ContB_PFClv_1,-24,60,-2
35,17Networks_LH_ContC_pCun_1,-10,-74,38
36,17Networks_LH_ContC_pCun_2,-6,-60,56
37,17Networks_LH_ContC_Cingp_1,-4,-26,34
38,17Networks_LH_DefaultA_PFCd_1,-26,20,52
39,17Networks_LH_DefaultA_pCunPCC_1,-6,-52,34
40,17Networks_LH_DefaultA_PFCm_1,-6,46,0
41,17Networks_LH_DefaultB_Temp_1,-56,-4,-20
42,17Networks_LH_DefaultB_Temp_2,-58,-32,-2
43,17Networks_LH_DefaultB_IPL_1,-48,-64,36
44,17Networks_LH_DefaultB_PFCd_1,-8,48,42
45,17Networks_LH_DefaultB_PFCl_1,-40,14,48
46,17Networks_LH_DefaultB_PFCv_1,-34,22,-10
47,17Networks_LH_DefaultB_PFCv_2,-46,34,-4
48,17Networks_LH_DefaultC_Rsp_1,-12,-56,12
49,17Networks_LH_DefaultC_PHC_1,-26,-34,-18
50,17Networks_LH_TempPar_1,-58,-50,12
51,17Networks_RH_VisCent_ExStr_1,28,-66,-12
52,17Networks_RH_VisCent_ExStr_2,22,-96,-4
53,17Networks_RH_VisCent_ExStr_3,36,-82,16
54,17Networks_RH_VisPeri_StriCal_1,8,-76,6
55,17Networks_RH_VisPeri_ExStrInf_1,18,-58,6
56,17Networks_RH_VisPeri_ExStrSup_1,12,-86,30
57,17Networks_RH_SomMotA_1,46,-12,48
58,17Networks_RH_SomMotA_2,40,-22,60
59,17Networks_RH_SomMotA_3,30,-38,64
60,17Networks_RH_SomMotA_4,6,-28,70
61,17Networks_RH_SomMotB_Aud_1,52,-16,6
62,17Networks_RH_SomMotB_S2_1,40,-16,16
63,17Networks_RH_SomMotB_S2_2,56,-4,12
64,17Networks_RH_SomMotB_Cent_1,58,-6,30
65,17Networks_RH_DorsAttnA_TempOcc_1,50,-60,-10
66,17Networks_RH_DorsAttnA_ParOcc_1,50,-62,16
67,17Networks_RH_DorsAttnA_SPL_1,26,-66,52
68,17Networks_RH_DorsAttnB_PostC_1,50,-24,42
69,17Networks_RH_DorsAttnB_PostC_2,14,-52,66
70,17Networks_RH_DorsAttnB_FEF_1,28,-2,60
71,17Networks_RH_SalVentAttnA_ParOper_1,60,-26,28
