ROI Label,ROI Name,R,A,S
1,7Networks_LH_Vis_1,-32,-42,-20
2,7Networks_LH_Vis_2,-30,-32,-18
3,7Networks_LH_Vis_3,-36,-62,-16
4,7Networks_LH_Vis_4,-24,-54,-8
5,7Networks_LH_Vis_5,-24,-72,-10
6,7Networks_LH_Vis_6,-36,-82,-16
7,7Networks_LH_Vis_7,-18,-38,-12
8,7Networks_LH_Vis_8,-46,-70,-8
9,7Networks_LH_Vis_9,-16,-86,-16
10,7Networks_LH_Vis_10,-12,-62,-4
11,7Networks_LH_Vis_11,-6,-76,-6
12,7Networks_LH_Vis_12,-24,-96,-12
13,7Networks_LH_Vis_13,-14,-44,-6
14,7Networks_LH_Vis_14,-42,-86,-4
15,7Networks_LH_Vis_15,-8,-98,-8
16,7Networks_LH_Vis_16,-14,-56,2
17,7Networks_LH_Vis_17,-46,-74,6
18,7Networks_LH_Vis_18,-4,-88,2
19,7Networks_LH_Vis_19,-24,-96,6
20,7Networks_LH_Vis_20,-14,-48,4
21,7Networks_LH_Vis_21,-8,-74,10
22,7Networks_LH_Vis_22,-18,-64,6
23,7Networks_LH_Vis_23,-40,-84,14
24,7Networks_LH_Vis_24,-10,-96,18
25,7Networks_LH_Vis_25,-2,-84,24
26,7Networks_LH_Vis_26,-12,-72,20
27,7Networks_LH_Vis_27,-26,-84,22
28,7Networks_LH_Vis_28,-32,-84,26
29,7Networks_LH_Vis_29,-16,-88,34
30,7Networks_LH_Vis_30,-12,-82,36
31,7Networks_LH_Vis_31,-22,-78,44
32,7Networks_LH_SomMot_1,-50,-10,0
33,7Networks_LH_SomMot_2,-56,-22,8
34,7Networks_LH_SomMot_3,-36,-24,10
35,7Networks_LH_SomMot_4,-38,-8,12
36,7Networks_LH_SomMot_5,-36,-26,18
37,7Networks_LH_SomMot_6,-58,-36,16
38,7Networks_LH_SomMot_7,-40,-36,14
39,7Networks_LH_SomMot_8,-48,-12,14
40,7Networks_LH_SomMot_9,-60,-2,10
41,7Networks_LH_SomMot_10,-48,-24,18
42,7Networks_LH_SomMot_11,-62,-18,20
43,7Networks_LH_SomMot_12,-60,-2,24
44,7Networks_LH_SomMot_13,-62,-10,32
45,7Networks_LH_SomMot_14,-54,-8,30
46,7Networks_LH_SomMot_15,-54,-20,40
47,7Networks_LH_SomMot_16,-52,-6,44
48,7Networks_LH_SomMot_17,-48,-16,40
49,7Networks_LH_SomMot_18,-8,-16,48
50,7Networks_LH_SomMot_19,-40,-14,48
51,7Networks_LH_SomMot_20,-48,-18,54
52,7Networks_LH_SomMot_21,-48,-30,58
53,7Networks_LH_SomMot_22,-38,-24,52
54,7Networks_LH_SomMot_23,-8,-38,54
55,7Networks_LH_SomMot_24,-4,-24,56
56,7Networks_LH_SomMot_25,-4,-8,60
57,7Networks_LH_SomMot_26,-36,-20,64
58,7Networks_LH_SomMot_27,-30,-46,62
59,7Networks_LH_SomMot_28,-32,-30,62
60,7Networks_LH_SomMot_29,-30,-38,66
61,7Networks_LH_SomMot_30,-24,-10,64
62,7Networks_LH_SomMot_31,-20,-24,66
63,7Networks_LH_SomMot_32,-8,-42,70
64,7Networks_LH_SomMot_33,-4,-26,68
65,7Networks_LH_SomMot_34,-14,-12,72
66,7Networks_LH_SomMot_35,-18,-32,68
67,7Networks_LH_SomMot_36,-18,-40,72
68,7Networks_LH_SomMot_37,-12,-26,74
69,7Networks_LH_DorsAttn_Post_1,-44,-42,-22
70,7Networks_LH_DorsAttn_Post_2,-48,-56,-16
71,7Networks_LH_DorsAttn_Post_3,-56,-62,0
72,7Networks_LH_DorsAttn_Post_4,-48,-66,16
73,7Networks_LH_DorsAttn_Post_5,-26,-70,30
74,7Networks_LH_DorsAttn_Post_6,-54,-32,44
75,7Networks_LH_DorsAttn_Post_7,-22,-66,46
76,7Networks_LH_DorsAttn_Post_8,-46,-30,44
77,7Networks_LH_DorsAttn_Post_9,-34,-46,40
78,7Networks_LH_DorsAttn_Post_10,-28,-58,50
79,7Networks_LH_DorsAttn_Post_11,-38,-38,50
80,7Networks_LH_DorsAttn_Post_12,-36,-52,56
81,7Networks_LH_DorsAttn_Post_13,-14,-70,58
82,7Networks_LH_DorsAttn_Post_14,-28,-62,62
83,7Networks_LH_DorsAttn_Post_15,-8,-58,64
84,7Networks_LH_DorsAttn_Post_16,-20,-56,66
85,7Networks_LH_DorsAttn_Post_17,-14,-50,72
86,7Networks_LH_DorsAttn_FEF_1,-40,-2,52
87,7Networks_LH_DorsAttn_FEF_2,-26,0,56
88,7Networks_LH_DorsAttn_FEF_3,-30,-8,52
89,7Networks_LH_DorsAttn_FEF_4,-22,6,64
90,7Networks_LH_DorsAttn_PrCv_1,-50,6,26
91,7Networks_LH_DorsAttn_PrCv_2,-50,2,38
92,7Networks_LH_SalVentAttn_ParOper_1,-54,-32,22
93,7Networks_LH_SalVentAttn_ParOper_2,-58,-44,28
94,7Networks_LH_SalVentAttn_ParOper_3,-62,-24,32
95,7Networks_LH_SalVentAttn_ParOper_4,-62,-36,34
96,7Networks_LH_SalVentAttn_TempOcc_1,-58,-54,10
97,7Networks_LH_SalVentAttn_FrOperIns_1,-44,6,-16
98,7Networks_LH_SalVentAttn_FrOperIns_2,-38,2,-4
99,7Networks_LH_SalVentAttn_FrOperIns_3,-32,24,0
100,7Networks_LH_SalVentAttn_FrOperIns_4,-40,-14,-2
101,7Networks_LH_SalVentAttn_FrOperIns_5,-32,18,8
102,7Networks_LH_SalVentAttn_FrOperIns_6,-36,4,10
103,7Networks_LH_SalVentAttn_FrOperIns_7,-44,12,2
104,7Networks_LH_SalVentAttn_FrOperIns_8,-50,2,4
105,7Networks_LH_SalVentAttn_FrOperIns_9,-52,8,14
106,7Networks_LH_SalVentAttn_PFCl_1,-28,44,30
107,7Networks_LH_SalVentAttn_Med_1,-6,22,32
108,7Networks_LH_SalVentAttn_Med_2,-6,0,40
109,7Networks_LH_SalVentAttn_Med_3,-12,-28,42
110,7Networks_LH_SalVentAttn_Med_4,-6,10,48
111,7Networks_LH_SalVentAttn_Med_5,-12,-42,48
112,7Networks_LH_SalVentAttn_Med_6,-6,-48,56
113,7Networks_LH_SalVentAttn_Med_7,-8,-2,70
114,7Networks_LH_Limbic_OFC_1,-12,24,-20
115,7Networks_LH_Limbic_OFC_2,-24,22,-20
116,7Networks_LH_Limbic_OFC_3,-10,48,-22
117,7Networks_LH_Limbic_OFC_4,-4,24,-20
118,7Networks_LH_Limbic_OFC_5,-16,64,-8
119,7Networks_LH_Limbic_TempPole_1,-38,-6,-42
120,7Networks_LH_Limbic_TempPole_2,-24,6,-40
121,7Networks_LH_Limbic_TempPole_3,-26,-10,-32
122,7Networks_LH_Limbic_TempPole_4,-54,-22,-30
123,7Networks_LH_Limbic_TempPole_5,-40,-22,-26
124,7Networks_LH_Limbic_TempPole_6,-44,12,-34
125,7Networks_LH_Limbic_TempPole_7,-32,12,-30
126,7Networks_LH_Limbic_TempPole_8,-20,-20,-26
127,7Networks_LH_Cont_Par_1,-28,-74,42
128,7Networks_LH_Cont_Par_2,-58,-42,46
129,7Networks_LH_Cont_Par_3,-54,-50,44
130,7Networks_LH_Cont_Par_4,-34,-62,48
131,7Networks_LH_Cont_Par_5,-42,-52,48
132,7Networks_LH_Cont_Par_6,-44,-42,46
133,7Networks_LH_Cont_Temp_1,-60,-48,-10
134,7Networks_LH_Cont_OFC_1,-26,50,-14
135,7Networks_LH_Cont_PFCl_1,-42,48,-6
136,7Networks_LH_Cont_PFCl_2,-48,36,10
137,7Networks_LH_Cont_PFCl_3,-38,50,10
138,7Networks_LH_Cont_PFCl_4,-28,56,12
139,7Networks_LH_Cont_PFCl_5,-42,38,22
140,7Networks_LH_Cont_PFCl_6,-44,20,26
141,7Networks_LH_Cont_PFCl_7,-40,8,34
142,7Networks_LH_Cont_PFCl_8,-36,32,38
143,7Networks_LH_Cont_PFCv_1,-34,16,-8
144,7Networks_LH_Cont_pCun_1,-10,-78,46
145,7Networks_LH_Cont_pCun_2,-4,-64,52
146,7Networks_LH_Cont_Cing_1,-4,6,28
147,7Networks_LH_Cont_Cing_2,-4,-22,30
148,7Networks_LH_Cont_PFCmp_1,-4,28,48
149,7Networks_LH_Default_Temp_1,-54,-2,-30
150,7Networks_LH_Default_Temp_2,-62,-18,-20
151,7Networks_LH_Default_Temp_3,-60,-36,-18
152,7Networks_LH_Default_Temp_4,-56,-8,-14
153,7Networks_LH_Default_Temp_5,-52,6,-12
154,7Networks_LH_Default_Temp_6,-60,-34,-4
155,7Networks_LH_Default_Temp_7,-52,-22,-6
156,7Networks_LH_Default_Temp_8,-60,-12,-2
157,7Networks_LH_Default_Temp_9,-62,-32,6
158,7Networks_LH_Default_Temp_10,-52,-44,4
159,7Networks_LH_Default_Par_1,-58,-48,16
