ROI Label,ROI Name,R,A,S
1,7Networks_LH_Vis_1,-34,-42,-22
2,7Networks_LH_Vis_2,-28,-34,-18
3,7Networks_LH_Vis_3,-34,-64,-16
4,7Networks_LH_Vis_4,-24,-54,-8
5,7Networks_LH_Vis_5,-22,-72,-10
6,7Networks_LH_Vis_6,-22,-84,-16
7,7Networks_LH_Vis_7,-16,-38,-10
8,7Networks_LH_Vis_8,-42,-84,-10
9,7Networks_LH_Vis_9,-12,-62,-4
10,7Networks_LH_Vis_10,-6,-76,-6
11,7Networks_LH_Vis_11,-22,-98,-12
12,7Networks_LH_Vis_12,-14,-52,0
13,7Networks_LH_Vis_13,-46,-74,6
14,7Networks_LH_Vis_14,-6,-94,-4
15,7Networks_LH_Vis_15,-26,-94,6
16,7Networks_LH_Vis_16,-6,-78,8
17,7Networks_LH_Vis_17,-18,-64,6
18,7Networks_LH_Vis_18,-40,-84,14
19,7Networks_LH_Vis_19,-12,-96,18
20,7Networks_LH_Vis_20,-2,-86,24
21,7Networks_LH_Vis_21,-10,-74,22
22,7Networks_LH_Vis_22,-28,-84,24
23,7Networks_LH_Vis_23,-14,-86,36
24,7Networks_LH_Vis_24,-22,-78,40
25,7Networks_LH_SomMot_1,-48,-12,0
26,7Networks_LH_SomMot_2,-54,-22,8
27,7Networks_LH_SomMot_3,-38,-12,14
28,7Networks_LH_SomMot_4,-34,-26,16
29,7Networks_LH_SomMot_5,-50,-12,14
30,7Networks_LH_SomMot_6,-56,-38,16
31,7Networks_LH_SomMot_7,-44,-30,18
32,7Networks_LH_SomMot_8,-62,-4,14
33,7Networks_LH_SomMot_9,-60,-18,20
34,7Networks_LH_SomMot_10,-58,-6,28
35,7Networks_LH_SomMot_11,-60,-22,36
36,7Networks_LH_SomMot_12,-50,-8,42
37,7Networks_LH_SomMot_13,-50,-16,44
38,7Networks_LH_SomMot_14,-8,-10,46
39,7Networks_LH_SomMot_15,-42,-12,50
40,7Networks_LH_SomMot_16,-48,-28,56
41,7Networks_LH_SomMot_17,-44,-20,54
42,7Networks_LH_SomMot_18,-6,-24,52
43,7Networks_LH_SomMot_19,-36,-20,64
44,7Networks_LH_SomMot_20,-4,-8,60
45,7Networks_LH_SomMot_21,-30,-46,64
46,7Networks_LH_SomMot_22,-32,-30,62
47,7Networks_LH_SomMot_23,-26,-38,68
48,7Networks_LH_SomMot_24,-22,-12,68
49,7Networks_LH_SomMot_25,-8,-42,66
50,7Networks_LH_SomMot_26,-4,-26,66
51,7Networks_LH_SomMot_27,-18,-48,70
52,7Networks_LH_SomMot_28,-18,-32,70
53,7Networks_LH_SomMot_29,-16,-24,70
54,7Networks_LH_DorsAttn_Post_1,-48,-50,-18
55,7Networks_LH_DorsAttn_Post_2,-46,-68,-8
56,7Networks_LH_DorsAttn_Post_3,-56,-62,2
57,7Networks_LH_DorsAttn_Post_4,-48,-66,16
58,7Networks_LH_DorsAttn_Post_5,-26,-68,38
59,7Networks_LH_DorsAttn_Post_6,-54,-30,44
60,7Networks_LH_DorsAttn_Post_7,-30,-58,48
61,7Networks_LH_DorsAttn_Post_8,-42,-34,46
62,7Networks_LH_DorsAttn_Post_9,-34,-48,46
63,7Networks_LH_DorsAttn_Post_10,-16,-72,54
64,7Networks_LH_DorsAttn_Post_11,-30,-60,62
65,7Networks_LH_DorsAttn_Post_12,-12,-58,64
66,7Networks_LH_DorsAttn_FEF_1,-28,4,56
67,7Networks_LH_DorsAttn_FEF_2,-32,-4,52
68,7Networks_LH_DorsAttn_FEF_3,-22,4,64
69,7Networks_LH_DorsAttn_PrCv_1,-50,2,38
70,7Networks_LH_SalVentAttn_ParOper_1,-58,-44,28
71,7Networks_LH_SalVentAttn_ParOper_2,-60,-30,24
72,7Networks_LH_SalVentAttn_ParOper_3,-60,-38,40
73,7Networks_LH_SalVentAttn_TempOcc_1,-54,-54,12
74,7Networks_LH_SalVentAttn_FrOperIns_1,-40,-4,-4
75,7Networks_LH_SalVentAttn_FrOperIns_2,-32,24,-2
76,7Networks_LH_SalVentAttn_FrOperIns_3,-32,18,8
77,7Networks_LH_SalVentAttn_FrOperIns_4,-38,0,12
78,7Networks_LH_SalVentAttn_FrOperIns_5,-44,12,2
79,7Networks_LH_SalVentAttn_FrOperIns_6,-52,0,6
80,7Networks_LH_SalVentAttn_FrOperIns_7,-50,8,20
81,7Networks_LH_SalVentAttn_PFCl_1,-28,46,28
82,7Networks_LH_SalVentAttn_Med_1,-6,10,40
83,7Networks_LH_SalVentAttn_Med_2,-12,-34,44
84,7Networks_LH_SalVentAttn_Med_3,-6,-50,56
85,7Networks_LH_SalVentAttn_Med_4,-12,-4,72
86,7Networks_LH_Limbic_OFC_1,-24,22,-20
87,7Networks_LH_Limbic_OFC_2,-8,24,-20
88,7Networks_LH_Limbic_OFC_3,-10,48,-22
89,7Networks_LH_Limbic_TempPole_1,-30,-4,-40
90,7Networks_LH_Limbic_TempPole_2,-52,-16,-34
91,7Networks_LH_Limbic_TempPole_3,-40,-20,-28
92,7Networks_LH_Limbic_TempPole_4,-26,10,-34
93,7Networks_LH_Limbic_TempPole_5,-42,12,-34
