ROI Label,ROI Name,R,A,S
1,17Networks_LH_VisCent_Striate_1,-4,-88,-12
2,17Networks_LH_VisCent_Striate_2,-10,-98,-10
3,17Networks_LH_VisCent_ExStr_1,-36,-60,-16
4,17Networks_LH_VisCent_ExStr_2,-26,-56,-10
5,17Networks_LH_VisCent_ExStr_3,-38,-80,-16
6,17Networks_LH_VisCent_ExStr_4,-24,-74,-10
7,17Networks_LH_VisCent_ExStr_5,-20,-86,-16
8,17Networks_LH_VisCent_ExStr_6,-26,-96,-12
9,17Networks_LH_VisCent_ExStr_7,-44,-86,-4
10,17Networks_LH_VisCent_ExStr_8,-46,-74,6
11,17Networks_LH_VisCent_ExStr_9,-24,-96,4
12,17Networks_LH_VisCent_ExStr_10,-10,-102,6
13,17Networks_LH_VisCent_ExStr_11,-34,-88,10
14,17Networks_LH_VisCent_ExStr_12,-18,-92,22
15,17Networks_LH_VisCent_ExStr_13,-26,-82,22
16,17Networks_LH_VisPeri_StriCal_1,-8,-60,2
17,17Networks_LH_VisPeri_StriCal_2,-6,-74,6
18,17Networks_LH_VisPeri_StriCal_3,-6,-90,2
19,17Networks_LH_VisPeri_StriCal_4,-16,-68,8
20,17Networks_LH_VisPeri_StriCal_5,-6,-78,12
21,17Networks_LH_VisPeri_ExStrInf_1,-22,-50,-6
22,17Networks_LH_VisPeri_ExStrInf_2,-12,-62,-4
23,17Networks_LH_VisPeri_ExStrInf_3,-8,-74,-6
24,17Networks_LH_VisPeri_ExStrInf_4,-14,-46,-2
25,17Networks_LH_VisPeri_ExStrInf_5,-20,-58,4
26,17Networks_LH_VisPeri_ExStrSup_1,-6,-94,18
27,17Networks_LH_VisPeri_ExStrSup_2,-2,-84,26
28,17Networks_LH_VisPeri_ExStrSup_3,-10,-72,22
29,17Networks_LH_VisPeri_ExStrSup_4,-16,-90,34
30,17Networks_LH_VisPeri_ExStrSup_5,-12,-82,36
31,17Networks_LH_SomMotA_1,-48,-26,48
32,17Networks_LH_SomMotA_2,-50,-16,54
33,17Networks_LH_SomMotA_3,-44,-12,52
34,17Networks_LH_SomMotA_4,-6,-14,50
35,17Networks_LH_SomMotA_5,-48,-30,60
36,17Networks_LH_SomMotA_6,-40,-24,52
37,17Networks_LH_SomMotA_7,-8,-40,56
38,17Networks_LH_SomMotA_8,-36,-20,64
39,17Networks_LH_SomMotA_9,-4,-26,58
40,17Networks_LH_SomMotA_10,-30,-46,62
41,17Networks_LH_SomMotA_11,-4,-8,62
42,17Networks_LH_SomMotA_12,-32,-30,62
43,17Networks_LH_SomMotA_13,-26,-12,66
44,17Networks_LH_SomMotA_14,-30,-38,66
45,17Networks_LH_SomMotA_15,-10,-42,70
46,17Networks_LH_SomMotA_16,-20,-24,68
47,17Networks_LH_SomMotA_17,-20,-30,68
48,17Networks_LH_SomMotA_18,-16,-12,72
49,17Networks_LH_SomMotA_19,-20,-38,72
50,17Networks_LH_SomMotA_20,-2,-32,68
51,17Networks_LH_SomMotA_21,-6,-16,74
52,17Networks_LH_SomMotA_22,-12,-26,74
53,17Networks_LH_SomMotA_23,-10,-34,76
54,17Networks_LH_SomMotB_Cent_1,-60,-4,18
55,17Networks_LH_SomMotB_Cent_2,-62,-10,30
56,17Networks_LH_SomMotB_Cent_3,-58,0,30
57,17Networks_LH_SomMotB_Cent_4,-54,-8,28
58,17Networks_LH_SomMotB_Cent_5,-50,-14,38
59,17Networks_LH_SomMotB_Cent_6,-52,-6,44
60,17Networks_LH_SomMotB_Cent_7,-38,-18,42
61,17Networks_LH_SomMotB_S2_1,-38,-14,16
62,17Networks_LH_SomMotB_S2_2,-36,-28,18
63,17Networks_LH_SomMotB_S2_3,-52,-12,14
64,17Networks_LH_SomMotB_S2_4,-60,-2,12
65,17Networks_LH_SomMotB_S2_5,-48,-24,18
66,17Networks_LH_SomMotB_S2_6,-62,-18,20
67,17Networks_LH_SomMotB_Ins_1,-34,-24,10
68,17Networks_LH_SomMotB_Aud_1,-52,-2,-4
69,17Networks_LH_SomMotB_Aud_2,-56,-16,6
70,17Networks_LH_SomMotB_Aud_3,-44,-20,4
71,17Networks_LH_SomMotB_Aud_4,-60,-26,10
72,17Networks_LH_SomMotB_Aud_5,-44,-28,8
73,17Networks_LH_SomMotB_Aud_6,-58,-38,16
74,17Networks_LH_SomMotB_Aud_7,-42,-36,16
75,17Networks_LH_DorsAttnA_TempOcc_1,-46,-44,-20
76,17Networks_LH_DorsAttnA_TempOcc_2,-48,-56,-14
77,17Networks_LH_DorsAttnA_TempOcc_3,-44,-70,-8
78,17Networks_LH_DorsAttnA_ParOcc_1,-48,-66,12
79,17Networks_LH_DorsAttnA_ParOcc_2,-42,-80,16
80,17Networks_LH_DorsAttnA_ParOcc_3,-32,-84,26
81,17Networks_LH_DorsAttnA_SPL_1,-26,-70,30
82,17Networks_LH_DorsAttnA_SPL_2,-22,-82,44
83,17Networks_LH_DorsAttnA_SPL_3,-22,-66,48
84,17Networks_LH_DorsAttnA_SPL_4,-16,-74,54
85,17Networks_LH_DorsAttnA_SPL_5,-34,-50,52
86,17Networks_LH_DorsAttnA_SPL_6,-34,-56,62
