ROI Label,ROI Name,R,A,S
1,17Networks_LH_VisCent_ExStr_1,-26,-77,-14
2,17Networks_LH_VisCent_ExStr_2,-27,-95,-12
3,17Networks_LH_VisCent_Striate_1,-5,-93,-4
4,17Networks_LH_VisCent_ExStr_3,-23,-97,6
5,17Networks_LH_VisCent_ExStr_4,-40,-85,11
6,17Networks_LH_VisCent_ExStr_5,-23,-87,23
7,17Networks_LH_VisPeri_ExStrInf_1,-24,-53,-9
8,17Networks_LH_VisPeri_ExStrInf_2,-10,-67,-4
9,17Networks_LH_VisPeri_ExStrInf_3,-14,-44,-3
10,17Networks_LH_VisPeri_StriCal_1,-11,-70,7
11,17Networks_LH_VisPeri_ExStrSup_1,-12,-73,22
12,17Networks_LH_VisPeri_ExStrSup_2,-7,-87,28
13,17Networks_LH_SomMotA_1,-7,-12,46
14,17Networks_LH_SomMotA_2,-49,-28,57
15,17Networks_LH_SomMotA_3,-40,-25,57
16,17Networks_LH_SomMotA_4,-32,-22,64
17,17Networks_LH_SomMotA_5,-26,-38,68
18,17Networks_LH_SomMotA_6,-20,-11,68
19,17Networks_LH_SomMotA_7,-5,-29,67
20,17Networks_LH_SomMotA_8,-19,-31,68
21,17Networks_LH_SomMotB_Aud_1,-51,-4,-2
22,17Networks_LH_SomMotB_Aud_2,-53,-24,9
23,17Networks_LH_SomMotB_S2_1,-37,-21,16
24,17Networks_LH_SomMotB_S2_2,-55,-4,10
25,17Networks_LH_SomMotB_Aud_3,-56,-40,20
26,17Networks_LH_SomMotB_S2_3,-53,-22,18
27,17Networks_LH_SomMotB_Cent_1,-56,-8,31
28,17Networks_LH_SomMotB_Cent_2,-47,-9,46
29,17Networks_LH_DorsAttnA_TempOcc_1,-43,-48,-19
30,17Networks_LH_DorsAttnA_TempOcc_2,-45,-69,-8
31,17Networks_LH_DorsAttnA_ParOcc_1,-47,-70,10
32,17Networks_LH_DorsAttnA_SPL_1,-26,-70,38
33,17Networks_LH_DorsAttnA_SPL_2,-17,-73,54
34,17Networks_LH_DorsAttnA_SPL_3,-29,-60,59
35,17Networks_LH_DorsAttnB_PostC_1,-54,-27,42
36,17Networks_LH_DorsAttnB_PostC_2,-41,-35,47
37,17Networks_LH_DorsAttnB_PostC_3,-31,-46,63
38,17Networks_LH_DorsAttnB_PostC_4,-17,-53,68
39,17Networks_LH_DorsAttnB_FEF_1,-31,-4,53
40,17Networks_LH_SalVentAttnA_ParOper_1,-61,-26,28
41,17Networks_LH_SalVentAttnA_Ins_1,-39,-4,-4
42,17Networks_LH_SalVentAttnA_FrOper_1,-39,1,11
43,17Networks_LH_SalVentAttnA_FrOper_2,-51,9,11
44,17Networks_LH_SalVentAttnA_ParMed_1,-11,-35,46
45,17Networks_LH_SalVentAttnA_FrMed_1,-6,9,41
46,17Networks_LH_SalVentAttnA_FrMed_2,-6,-3,65
47,17Networks_LH_SalVentAttnB_IPL_1,-60,-39,36
48,17Networks_LH_SalVentAttnB_PFCl_1,-28,43,31
49,17Networks_LH_SalVentAttnB_Ins_1,-33,20,5
50,17Networks_LH_SalVentAttnB_PFCmp_1,-6,30,25
51,17Networks_LH_LimbicB_OFC_1,-24,22,-20
52,17Networks_LH_LimbicB_OFC_2,-10,35,-21
53,17Networks_LH_LimbicA_TempPole_1,-29,-6,-39
54,17Networks_LH_LimbicA_TempPole_2,-45,-20,-30
55,17Networks_LH_LimbicA_TempPole_3,-28,10,-34
56,17Networks_LH_LimbicA_TempPole_4,-43,8,-19
57,17Networks_LH_ContA_Temp_1,-57,-60,-1
58,17Networks_LH_ContA_IPS_1,-35,-62,48
59,17Networks_LH_ContA_IPS_2,-45,-42,46
60,17Networks_LH_ContA_IPS_3,-33,-49,47
61,17Networks_LH_ContA_PFCd_1,-22,6,62
62,17Networks_LH_ContA_PFClv_1,-42,40,16
63,17Networks_LH_ContA_PFCl_1,-44,20,27
64,17Networks_LH_ContA_PFCl_2,-48,6,29
65,17Networks_LH_ContA_PFCl_3,-43,6,43
66,17Networks_LH_ContA_Cingm_1,-3,4,30
67,17Networks_LH_ContB_Temp_1,-61,-43,-13
68,17Networks_LH_ContB_IPL_1,-53,-51,46
69,17Networks_LH_ContB_PFCl_1,-40,19,49
70,17Networks_LH_ContB_PFClv_1,-42,49,-6
71,17Networks_LH_ContB_PFClv_2,-28,58,8
72,17Networks_LH_ContC_pCun_1,-9,-73,38
73,17Networks_LH_ContC_pCun_2,-6,-60,57
74,17Networks_LH_ContC_Cingp_1,-5,-29,28
75,17Networks_LH_DefaultA_IPL_1,-46,-66,38
76,17Networks_LH_DefaultA_PFCd_1,-24,25,49
77,17Networks_LH_DefaultA_pCunPCC_1,-5,-55,27
78,17Networks_LH_DefaultA_pCunPCC_2,-4,-31,36
79,17Networks_LH_DefaultA_pCunPCC_3,-6,-54,42
80,17Networks_LH_DefaultA_PFCm_1,-6,36,-10
81,17Networks_LH_DefaultA_PFCm_2,-12,63,-6
82,17Networks_LH_DefaultA_PFCm_3,-6,44,7
83,17Networks_LH_DefaultB_Temp_1,-47,8,-33
84,17Networks_LH_DefaultB_Temp_2,-60,-19,-22
85,17Networks_LH_DefaultB_Temp_3,-56,-6,-12
86,17Networks_LH_DefaultB_Temp_4,-58,-30,-4
87,17Networks_LH_DefaultB_IPL_1,-57,-54,28
88,17Networks_LH_DefaultB_PFCd_1,-8,59,21
89,17Networks_LH_DefaultB_PFCd_2,-11,47,45
90,17Networks_LH_DefaultB_PFCd_3,-3,33,43
91,17Networks_LH_DefaultB_PFCd_4,-9,17,63
92,17Networks_LH_DefaultB_PFCv_1,-35,20,-13
93,17Networks_LH_DefaultB_PFCv_2,-32,42,-13
94,17Networks_LH_DefaultB_PFCv_3,-46,31,-7
95,17Networks_LH_DefaultB_PFCv_4,-52,22,8
96,17Networks_LH_DefaultC_IPL_1,-39,-80,31
97,17Networks_LH_DefaultC_Rsp_1,-11,-56,13
98,17Networks_LH_DefaultC_PHC_1,-26,-32,-18
99,17Networks_LH_TempPar_1,-58,-43,7
100,17Networks_LH_TempPar_2,-48,-57,18
101,17Networks_RH_VisCent_ExStr_1,29,-69,-12
102,17Networks_RH_VisCent_ExStr_2,48,-71,-6
103,17Networks_RH_VisCent_Striate_1,11,-92,-5
