ROI Label,ROI Name,R,A,S
1,7Networks_LH_Vis_1,-34,-40,-22
2,7Networks_LH_Vis_2,-37,-55,-18
3,7Networks_LH_Vis_3,-26,-45,-14
4,7Networks_LH_Vis_4,-29,-36,-15
5,7Networks_LH_Vis_5,-29,-63,-13
6,7Networks_LH_Vis_6,-36,-71,-16
7,7Networks_LH_Vis_7,-45,-70,-14
8,7Networks_LH_Vis_8,-24,-58,-9
9,7Networks_LH_Vis_9,-23,-75,-9
10,7Networks_LH_Vis_10,-41,-79,-14
11,7Networks_LH_Vis_11,-18,-36,-13
12,7Networks_LH_Vis_12,-24,-86,-16
13,7Networks_LH_Vis_13,-21,-49,-6
14,7Networks_LH_Vis_14,-39,-87,-16
15,7Networks_LH_Vis_15,-13,-83,-14
16,7Networks_LH_Vis_16,-46,-72,-5
17,7Networks_LH_Vis_17,-9,-76,-8
18,7Networks_LH_Vis_18,-11,-64,-4
19,7Networks_LH_Vis_19,-13,-51,-6
20,7Networks_LH_Vis_20,-9,-96,-16
21,7Networks_LH_Vis_21,-14,-40,-7
22,7Networks_LH_Vis_22,-24,-97,-12
23,7Networks_LH_Vis_23,-44,-85,-3
24,7Networks_LH_Vis_24,-4,-88,-10
25,7Networks_LH_Vis_25,-4,-73,0
26,7Networks_LH_Vis_26,-7,-61,3
27,7Networks_LH_Vis_27,-32,-93,-3
28,7Networks_LH_Vis_28,-17,-51,-1
29,7Networks_LH_Vis_29,-46,-75,6
30,7Networks_LH_Vis_30,-7,-97,-4
31,7Networks_LH_Vis_31,-11,-43,1
32,7Networks_LH_Vis_32,-7,-70,6
33,7Networks_LH_Vis_33,-39,-88,5
34,7Networks_LH_Vis_34,-17,-60,2
35,7Networks_LH_Vis_35,-7,-81,4
36,7Networks_LH_Vis_36,-9,-103,1
37,7Networks_LH_Vis_37,-20,-101,3
38,7Networks_LH_Vis_38,-19,-54,5
39,7Networks_LH_Vis_39,-6,-89,4
40,7Networks_LH_Vis_40,-11,-47,4
41,7Networks_LH_Vis_41,-18,-70,6
42,7Networks_LH_Vis_42,-23,-61,5
43,7Networks_LH_Vis_43,-27,-93,8
44,7Networks_LH_Vis_44,-8,-74,11
45,7Networks_LH_Vis_45,-18,-61,9
46,7Networks_LH_Vis_46,-49,-71,18
47,7Networks_LH_Vis_47,-2,-96,12
48,7Networks_LH_Vis_48,-13,-99,14
49,7Networks_LH_Vis_49,-40,-83,16
50,7Networks_LH_Vis_50,-1,-80,13
51,7Networks_LH_Vis_51,-16,-64,13
52,7Networks_LH_Vis_52,-23,-92,20
53,7Networks_LH_Vis_53,-7,-68,16
54,7Networks_LH_Vis_54,-2,-83,21
55,7Networks_LH_Vis_55,-7,-93,25
56,7Networks_LH_Vis_56,-17,-63,22
57,7Networks_LH_Vis_57,-15,-71,19
58,7Networks_LH_Vis_58,-17,-90,26
59,7Networks_LH_Vis_59,-27,-81,20
60,7Networks_LH_Vis_60,-8,-76,26
61,7Networks_LH_Vis_61,-32,-84,26
62,7Networks_LH_Vis_62,-5,-87,33
63,7Networks_LH_Vis_63,-16,-88,37
64,7Networks_LH_Vis_64,-24,-82,31
65,7Networks_LH_Vis_65,-12,-81,37
66,7Networks_LH_Vis_66,-23,-81,42
67,7Networks_LH_Vis_67,-17,-82,47
68,7Networks_LH_SomMot_1,-53,-1,-3
69,7Networks_LH_SomMot_2,-56,-17,6
70,7Networks_LH_SomMot_3,-43,-19,3
71,7Networks_LH_SomMot_4,-61,-26,10
72,7Networks_LH_SomMot_5,-36,-12,13
73,7Networks_LH_SomMot_6,-35,-24,11
74,7Networks_LH_SomMot_7,-62,-39,9
75,7Networks_LH_SomMot_8,-43,-29,9
76,7Networks_LH_SomMot_9,-36,-14,18
77,7Networks_LH_SomMot_10,-49,-33,11
78,7Networks_LH_SomMot_11,-43,-14,16
79,7Networks_LH_SomMot_12,-36,-27,19
80,7Networks_LH_SomMot_13,-59,-37,16
81,7Networks_LH_SomMot_14,-51,-12,13
82,7Networks_LH_SomMot_15,-41,-36,17
83,7Networks_LH_SomMot_16,-59,-3,11
84,7Networks_LH_SomMot_17,-45,-22,19
85,7Networks_LH_SomMot_18,-60,-17,19
86,7Networks_LH_SomMot_19,-51,-27,17
87,7Networks_LH_SomMot_20,-60,-2,19
88,7Networks_LH_SomMot_21,-65,-9,21
89,7Networks_LH_SomMot_22,-56,-8,25
90,7Networks_LH_SomMot_23,-58,0,30
91,7Networks_LH_SomMot_24,-62,-10,33
92,7Networks_LH_SomMot_25,-50,-9,31
93,7Networks_LH_SomMot_26,-55,-3,41
94,7Networks_LH_SomMot_27,-55,-19,41
95,7Networks_LH_SomMot_28,-51,-14,39
96,7Networks_LH_SomMot_29,-46,-12,39
97,7Networks_LH_SomMot_30,-8,-8,41
98,7Networks_LH_SomMot_31,-56,-16,51
99,7Networks_LH_SomMot_32,-51,-1,49
100,7Networks_LH_SomMot_33,-47,-27,46
101,7Networks_LH_SomMot_34,-40,-19,41
102,7Networks_LH_SomMot_35,-9,-10,47
103,7Networks_LH_SomMot_36,-52,-25,55
104,7Networks_LH_SomMot_37,-44,-12,50
105,7Networks_LH_SomMot_38,-35,-19,47
106,7Networks_LH_SomMot_39,-5,-16,50
107,7Networks_LH_SomMot_40,-45,-20,55
108,7Networks_LH_SomMot_41,-5,-27,52
109,7Networks_LH_SomMot_42,-44,-34,62
110,7Networks_LH_SomMot_43,-39,-15,61
111,7Networks_LH_SomMot_44,-8,-39,55
112,7Networks_LH_SomMot_45,-32,-46,62
113,7Networks_LH_SomMot_46,-5,-8,60
114,7Networks_LH_SomMot_47,-34,-28,54
115,7Networks_LH_SomMot_48,-33,-38,62
116,7Networks_LH_SomMot_49,-30,-11,66
117,7Networks_LH_SomMot_50,-4,-20,61
118,7Networks_LH_SomMot_51,-33,-29,65
119,7Networks_LH_SomMot_52,-30,-22,67
120,7Networks_LH_SomMot_53,-25,-29,56
121,7Networks_LH_SomMot_54,-3,-31,62
122,7Networks_LH_SomMot_55,-27,-40,66
123,7Networks_LH_SomMot_56,-8,-43,64
124,7Networks_LH_SomMot_57,-9,-48,68
125,7Networks_LH_SomMot_58,-28,-30,72
126,7Networks_LH_SomMot_59,-23,-47,64
127,7Networks_LH_SomMot_60,-21,-12,71
128,7Networks_LH_SomMot_61,-14,-7,65
129,7Networks_LH_SomMot_62,-4,-14,70
130,7Networks_LH_SomMot_63,-19,-24,68
131,7Networks_LH_SomMot_64,-20,-31,67
132,7Networks_LH_SomMot_65,-22,-37,73
133,7Networks_LH_SomMot_66,-19,-44,69
134,7Networks_LH_SomMot_67,-12,-8,73
135,7Networks_LH_SomMot_68,-16,-15,75
136,7Networks_LH_SomMot_69,-9,-41,75
137,7Networks_LH_SomMot_70,-5,-23,74
138,7Networks_LH_SomMot_71,-3,-34,70
139,7Networks_LH_SomMot_72,-10,-16,76
140,7Networks_LH_SomMot_73,-16,-38,77
141,7Networks_LH_SomMot_74,-12,-27,73
142,7Networks_LH_SomMot_75,-11,-34,73
143,7Networks_LH_DorsAttn_Post_1,-48,-51,-18
144,7Networks_LH_DorsAttn_Post_2,-47,-62,-7
145,7Networks_LH_DorsAttn_Post_3,-57,-59,-7
146,7Networks_LH_DorsAttn_Post_4,-49,-65,2
147,7Networks_LH_DorsAttn_Post_5,-57,-62,6
148,7Networks_LH_DorsAttn_Post_6,-48,-63,12
149,7Networks_LH_DorsAttn_Post_7,-44,-74,25
150,7Networks_LH_DorsAttn_Post_8,-38,-82,32
151,7Networks_LH_DorsAttn_Post_9,-29,-73,27
152,7Networks_LH_DorsAttn_Post_10,-29,-78,39
153,7Networks_LH_DorsAttn_Post_11,-23,-70,33
154,7Networks_LH_DorsAttn_Post_12,-27,-67,39
155,7Networks_LH_DorsAttn_Post_13,-55,-34,47
156,7Networks_LH_DorsAttn_Post_14,-55,-27,42
157,7Networks_LH_DorsAttn_Post_15,-47,-32,42
158,7Networks_LH_DorsAttn_Post_16,-22,-64,47
159,7Networks_LH_DorsAttn_Post_17,-20,-73,47
160,7Networks_LH_DorsAttn_Post_18,-40,-34,42
