ROI Label,ROI Name,R,A,S
1,17Networks_LH_VisCent_Striate_1,-4,-88,-12
2,17Networks_LH_VisCent_Striate_2,-9,-98,-12
3,17Networks_LH_VisCent_Striate_3,-6,-93,1
4,17Networks_LH_VisCent_Striate_4,-5,-102,2
5,17Networks_LH_VisCent_ExStr_1,-35,-59,-17
6,17Networks_LH_VisCent_ExStr_2,-27,-68,-11
7,17Networks_LH_VisCent_ExStr_3,-34,-78,-15
8,17Networks_LH_VisCent_ExStr_4,-24,-58,-9
9,17Networks_LH_VisCent_ExStr_5,-44,-77,-12
10,17Networks_LH_VisCent_ExStr_6,-18,-77,-11
11,17Networks_LH_VisCent_ExStr_7,-19,-88,-16
12,17Networks_LH_VisCent_ExStr_8,-33,-91,-15
13,17Networks_LH_VisCent_ExStr_9,-44,-85,-4
14,17Networks_LH_VisCent_ExStr_10,-20,-99,-12
15,17Networks_LH_VisCent_ExStr_11,-32,-94,-3
16,17Networks_LH_VisCent_ExStr_12,-46,-75,5
17,17Networks_LH_VisCent_ExStr_13,-40,-88,5
18,17Networks_LH_VisCent_ExStr_14,-18,-102,3
19,17Networks_LH_VisCent_ExStr_15,-31,-89,7
20,17Networks_LH_VisCent_ExStr_16,-25,-95,9
21,17Networks_LH_VisCent_ExStr_17,-12,-99,15
22,17Networks_LH_VisCent_ExStr_18,-32,-90,15
23,17Networks_LH_VisCent_ExStr_19,-21,-90,21
24,17Networks_LH_VisCent_ExStr_20,-25,-80,25
25,17Networks_LH_VisPeri_StriCal_1,-11,-61,3
26,17Networks_LH_VisPeri_StriCal_2,-6,-69,6
27,17Networks_LH_VisPeri_StriCal_3,-7,-83,3
28,17Networks_LH_VisPeri_StriCal_4,-19,-66,6
29,17Networks_LH_VisPeri_StriCal_5,-10,-73,11
30,17Networks_LH_VisPeri_StriCal_6,-2,-79,12
31,17Networks_LH_VisPeri_ExStrInf_1,-29,-47,-5
32,17Networks_LH_VisPeri_ExStrInf_2,-21,-51,-6
33,17Networks_LH_VisPeri_ExStrInf_3,-12,-64,-4
34,17Networks_LH_VisPeri_ExStrInf_4,-13,-50,-7
35,17Networks_LH_VisPeri_ExStrInf_5,-7,-75,-5
36,17Networks_LH_VisPeri_ExStrInf_6,-13,-41,-5
37,17Networks_LH_VisPeri_ExStrInf_7,-18,-52,-1
38,17Networks_LH_VisPeri_ExStrInf_8,-21,-56,5
39,17Networks_LH_VisPeri_ExStrSup_1,-3,-92,17
40,17Networks_LH_VisPeri_ExStrSup_2,-16,-65,15
41,17Networks_LH_VisPeri_ExStrSup_3,-7,-68,16
42,17Networks_LH_VisPeri_ExStrSup_4,-2,-80,24
43,17Networks_LH_VisPeri_ExStrSup_5,-13,-75,24
44,17Networks_LH_VisPeri_ExStrSup_6,-17,-90,30
45,17Networks_LH_VisPeri_ExStrSup_7,-8,-89,35
46,17Networks_LH_VisPeri_ExStrSup_8,-12,-81,37
47,17Networks_LH_VisPeri_ExStrSup_9,-16,-81,47
48,17Networks_LH_SomMotA_1,-57,-17,41
49,17Networks_LH_SomMotA_2,-9,-7,43
50,17Networks_LH_SomMotA_3,-53,-23,48
51,17Networks_LH_SomMotA_4,-52,-15,52
52,17Networks_LH_SomMotA_5,-43,-12,50
53,17Networks_LH_SomMotA_6,-51,-23,57
54,17Networks_LH_SomMotA_7,-46,-32,54
55,17Networks_LH_SomMotA_8,-7,-14,49
56,17Networks_LH_SomMotA_9,-40,-20,49
57,17Networks_LH_SomMotA_10,-42,-9,61
58,17Networks_LH_SomMotA_11,-39,-18,56
59,17Networks_LH_SomMotA_12,-43,-35,63
60,17Networks_LH_SomMotA_13,-32,-42,56
61,17Networks_LH_SomMotA_14,-5,-26,54
62,17Networks_LH_SomMotA_15,-39,-27,58
63,17Networks_LH_SomMotA_16,-4,-9,60
64,17Networks_LH_SomMotA_17,-8,-41,58
65,17Networks_LH_SomMotA_18,-33,-18,69
66,17Networks_LH_SomMotA_19,-29,-39,65
67,17Networks_LH_SomMotA_20,-29,-24,61
68,17Networks_LH_SomMotA_21,-29,-29,65
69,17Networks_LH_SomMotA_22,-24,-12,68
70,17Networks_LH_SomMotA_23,-4,-20,65
71,17Networks_LH_SomMotA_24,-3,-32,62
72,17Networks_LH_SomMotA_25,-8,-43,70
73,17Networks_LH_SomMotA_26,-19,-24,68
74,17Networks_LH_SomMotA_27,-19,-46,67
75,17Networks_LH_SomMotA_28,-13,-6,71
76,17Networks_LH_SomMotA_29,-20,-31,67
77,17Networks_LH_SomMotA_30,-22,-36,73
78,17Networks_LH_SomMotA_31,-16,-14,74
79,17Networks_LH_SomMotA_32,-7,-18,75
80,17Networks_LH_SomMotA_33,-3,-33,71
81,17Networks_LH_SomMotA_34,-15,-38,77
82,17Networks_LH_SomMotA_35,-12,-27,73
83,17Networks_LH_SomMotA_36,-12,-33,72
84,17Networks_LH_SomMotB_Cent_1,-60,-3,19
85,17Networks_LH_SomMotB_Cent_2,-56,-8,27
86,17Networks_LH_SomMotB_Cent_3,-62,-11,35
87,17Networks_LH_SomMotB_Cent_4,-56,-3,32
88,17Networks_LH_SomMotB_Cent_5,-51,-14,39
89,17Networks_LH_SomMotB_Cent_6,-44,-13,38
90,17Networks_LH_SomMotB_Cent_7,-52,-3,47
91,17Networks_LH_SomMotB_Cent_8,-38,-19,41
