ROI Label,ROI Name,R,A,S
1,7Networks_LH_Vis_1,-35,-39,-23
2,7Networks_LH_Vis_2,-29,-35,-16
3,7Networks_LH_Vis_3,-26,-46,-14
4,7Networks_LH_Vis_4,-35,-59,-17
5,7Networks_LH_Vis_5,-45,-63,-16
6,7Networks_LH_Vis_6,-27,-68,-11
7,7Networks_LH_Vis_7,-34,-78,-15
8,7Networks_LH_Vis_8,-29,-47,-5
9,7Networks_LH_Vis_9,-24,-58,-9
10,7Networks_LH_Vis_10,-20,-36,-14
11,7Networks_LH_Vis_11,-44,-77,-12
12,7Networks_LH_Vis_12,-18,-77,-11
13,7Networks_LH_Vis_13,-21,-51,-6
14,7Networks_LH_Vis_14,-19,-88,-16
15,7Networks_LH_Vis_15,-33,-91,-15
16,7Networks_LH_Vis_16,-16,-38,-11
17,7Networks_LH_Vis_17,-12,-64,-4
18,7Networks_LH_Vis_18,-13,-50,-7
19,7Networks_LH_Vis_19,-7,-75,-5
20,7Networks_LH_Vis_20,-44,-85,-4
21,7Networks_LH_Vis_21,-4,-88,-12
22,7Networks_LH_Vis_22,-20,-99,-12
23,7Networks_LH_Vis_23,-13,-41,-5
24,7Networks_LH_Vis_24,-9,-98,-12
25,7Networks_LH_Vis_25,-32,-94,-3
26,7Networks_LH_Vis_26,-46,-75,5
27,7Networks_LH_Vis_27,-11,-61,3
28,7Networks_LH_Vis_28,-18,-52,-1
29,7Networks_LH_Vis_29,-6,-69,6
30,7Networks_LH_Vis_30,-40,-88,5
31,7Networks_LH_Vis_31,-7,-83,3
32,7Networks_LH_Vis_32,-12,-46,3
33,7Networks_LH_Vis_33,-18,-102,3
34,7Networks_LH_Vis_34,-6,-93,1
35,7Networks_LH_Vis_35,-5,-102,2
36,7Networks_LH_Vis_36,-21,-56,5
37,7Networks_LH_Vis_37,-31,-89,7
38,7Networks_LH_Vis_38,-25,-95,9
39,7Networks_LH_Vis_39,-19,-66,6
40,7Networks_LH_Vis_40,-10,-73,11
41,7Networks_LH_Vis_41,-50,-72,16
42,7Networks_LH_Vis_42,-2,-79,12
43,7Networks_LH_Vis_43,-12,-99,15
44,7Networks_LH_Vis_44,-41,-81,16
45,7Networks_LH_Vis_45,-32,-90,15
46,7Networks_LH_Vis_46,-3,-92,17
47,7Networks_LH_Vis_47,-16,-65,15
48,7Networks_LH_Vis_48,-7,-68,16
49,7Networks_LH_Vis_49,-21,-90,21
50,7Networks_LH_Vis_50,-2,-80,24
51,7Networks_LH_Vis_51,-32,-84,24
52,7Networks_LH_Vis_52,-13,-75,24
53,7Networks_LH_Vis_53,-17,-90,30
54,7Networks_LH_Vis_54,-8,-89,35
55,7Networks_LH_Vis_55,-25,-80,25
56,7Networks_LH_Vis_56,-12,-81,37
57,7Networks_LH_Vis_57,-22,-83,41
58,7Networks_LH_Vis_58,-16,-81,47
59,7Networks_LH_SomMot_1,-50,6,-8
60,7Networks_LH_SomMot_2,-56,-4,0
61,7Networks_LH_SomMot_3,-57,-16,6
62,7Networks_LH_SomMot_4,-43,-19,4
63,7Networks_LH_SomMot_5,-61,-26,10
64,7Networks_LH_SomMot_6,-63,-37,8
65,7Networks_LH_SomMot_7,-36,-13,13
66,7Networks_LH_SomMot_8,-46,-26,8
67,7Networks_LH_SomMot_9,-35,-26,12
