ROI Label,ROI Name,R,A,S
1,7Networks_LH_Vis_1,-33,-42,-21
2,7Networks_LH_Vis_2,-30,-33,-18
3,7Networks_LH_Vis_3,-36,-62,-17
4,7Networks_LH_Vis_4,-24,-55,-8
5,7Networks_LH_Vis_5,-23,-73,-10
6,7Networks_LH_Vis_6,-36,-81,-16
7,7Networks_LH_Vis_7,-18,-37,-12
8,7Networks_LH_Vis_8,-45,-70,-8
9,7Networks_LH_Vis_9,-17,-86,-15
10,7Networks_LH_Vis_10,-12,-62,-5
11,7Networks_LH_Vis_11,-7,-76,-6
12,7Networks_LH_Vis_12,-24,-97,-12
13,7Networks_LH_Vis_13,-13,-43,-5
14,7Networks_LH_Vis_14,-41,-87,-3
15,7Networks_LH_Vis_15,-7,-98,-7
16,7Networks_LH_Vis_16,-14,-57,1
17,7Networks_LH_Vis_17,-46,-73,6
18,7Networks_LH_Vis_18,-5,-88,2
19,7Networks_LH_Vis_19,-24,-96,6
20,7Networks_LH_Vis_20,-13,-49,4
21,7Networks_LH_Vis_21,-7,-74,9
22,7Networks_LH_Vis_22,-19,-65,7
23,7Networks_LH_Vis_23,-39,-84,14
24,7Networks_LH_Vis_24,-11,-97,17
25,7Networks_LH_Vis_25,-3,-84,24
26,7Networks_LH_Vis_26,-12,-71,20
27,7Networks_LH_Vis_27,-25,-85,21
28,7Networks_LH_Vis_28,-32,-84,27
29,7Networks_LH_Vis_29,-16,-89,33
30,7Networks_LH_Vis_30,-12,-81,36
31,7Networks_LH_Vis_31,-21,-79,45
32,7Networks_LH_SomMot_1,-50,-9,0
33,7Networks_LH_SomMot_2,-56,-22,8
34,7Networks_LH_SomMot_3,-36,-24,10
35,7Networks_LH_SomMot_4,-38,-9,13
36,7Networks_LH_SomMot_5,-36,-26,19
37,7Networks_LH_SomMot_6,-59,-37,16
38,7Networks_LH_SomMot_7,-41,-35,14
39,7Networks_LH_SomMot_8,-49,-13,14
40,7Networks_LH_SomMot_9,-60,-2,11
41,7Networks_LH_SomMot_10,-48,-24,18
42,7Networks_LH_SomMot_11,-61,-18,19
43,7Networks_LH_SomMot_12,-59,-2,23
44,7Networks_LH_SomMot_13,-63,-10,31
45,7Networks_LH_SomMot_14,-53,-9,30
46,7Networks_LH_SomMot_15,-55,-20,41
47,7Networks_LH_SomMot_16,-51,-7,43
48,7Networks_LH_SomMot_17,-48,-16,40
49,7Networks_LH_SomMot_18,-8,-15,47
50,7Networks_LH_SomMot_19,-41,-14,47
51,7Networks_LH_SomMot_20,-49,-17,54
52,7Networks_LH_SomMot_21,-48,-29,58
53,7Networks_LH_SomMot_22,-39,-25,53
54,7Networks_LH_SomMot_23,-9,-38,54
