ROI Label,ROI Name,R,A,S
1,7Networks_LH_Vis_1,-26,-44,-14
2,7Networks_LH_Vis_2,-34,-58,-16
3,7Networks_LH_Vis_3,-32,-42,-10
4,7Networks_LH_Vis_4,-34,-78,-16
5,7Networks_LH_Vis_5,-26,-58,-10
6,7Networks_LH_Vis_6,-22,-74,-10
7,7Networks_LH_Vis_7,-40,-82,-16
8,7Networks_LH_Vis_8,-18,-86,-16
9,7Networks_LH_Vis_9,-20,-48,-8
10,7Networks_LH_Vis_10,-46,-72,-6
11,7Networks_LH_Vis_11,-14,-36,-10
12,7Networks_LH_Vis_12,-12,-62,-4
13,7Networks_LH_Vis_13,-6,-76,-6
14,7Networks_LH_Vis_14,-44,-86,-4
15,7Networks_LH_Vis_15,-24,-98,-12
16,7Networks_LH_Vis_16,-6,-94,-14
17,7Networks_LH_Vis_17,-14,-42,-4
18,7Networks_LH_Vis_18,-46,-76,4
19,7Networks_LH_Vis_19,-6,-62,4
20,7Networks_LH_Vis_20,-2,-70,4
21,7Networks_LH_Vis_21,-16,-56,0
22,7Networks_LH_Vis_22,-6,-86,0
23,7Networks_LH_Vis_23,-36,-90,2
24,7Networks_LH_Vis_24,-8,-102,-2
25,7Networks_LH_Vis_25,-12,-46,2
26,7Networks_LH_Vis_26,-6,-94,0
27,7Networks_LH_Vis_27,-20,-100,4
28,7Networks_LH_Vis_28,-10,-72,8
29,7Networks_LH_Vis_29,-48,-72,14
30,7Networks_LH_Vis_30,-28,-92,10
31,7Networks_LH_Vis_31,-20,-62,8
32,7Networks_LH_Vis_32,-44,-80,16
33,7Networks_LH_Vis_33,-2,-82,10
34,7Networks_LH_Vis_34,-6,-98,14
35,7Networks_LH_Vis_35,-36,-88,18
36,7Networks_LH_Vis_36,-18,-94,20
37,7Networks_LH_Vis_37,-6,-68,16
38,7Networks_LH_Vis_38,-16,-66,16
39,7Networks_LH_Vis_39,-4,-84,24
40,7Networks_LH_Vis_40,-28,-84,20
41,7Networks_LH_Vis_41,-12,-76,24
42,7Networks_LH_Vis_42,-14,-90,34
43,7Networks_LH_Vis_43,-22,-84,28
44,7Networks_LH_Vis_44,-12,-82,38
45,7Networks_LH_Vis_45,-22,-84,44
46,7Networks_LH_SomMot_1,-52,0,-4
47,7Networks_LH_SomMot_2,-58,-16,6
48,7Networks_LH_SomMot_3,-44,-20,4
49,7Networks_LH_SomMot_4,-60,-26,10
50,7Networks_LH_SomMot_5,-62,-36,8
51,7Networks_LH_SomMot_6,-46,-26,8
52,7Networks_LH_SomMot_7,-36,-12,14
53,7Networks_LH_SomMot_8,-34,-26,12
54,7Networks_LH_SomMot_9,-44,-4,14
55,7Networks_LH_SomMot_10,-40,-14,18
56,7Networks_LH_SomMot_11,-58,-36,16
57,7Networks_LH_SomMot_12,-42,-36,14
58,7Networks_LH_SomMot_13,-38,-26,20
59,7Networks_LH_SomMot_14,-50,-14,14
60,7Networks_LH_SomMot_15,-60,2,12
61,7Networks_LH_SomMot_16,-62,-8,10
62,7Networks_LH_SomMot_17,-48,-26,18
63,7Networks_LH_SomMot_18,-60,-18,20
64,7Networks_LH_SomMot_19,-60,-4,20
65,7Networks_LH_SomMot_20,-64,-10,26
66,7Networks_LH_SomMot_21,-56,-10,32
67,7Networks_LH_SomMot_22,-54,-4,34
68,7Networks_LH_SomMot_23,-58,-16,40
69,7Networks_LH_SomMot_24,-50,-16,40
70,7Networks_LH_SomMot_25,-56,-20,48
71,7Networks_LH_SomMot_26,-8,-8,42
72,7Networks_LH_SomMot_27,-52,-4,48
73,7Networks_LH_SomMot_28,-42,-18,40
74,7Networks_LH_SomMot_29,-48,-16,52
75,7Networks_LH_SomMot_30,-50,-26,54
76,7Networks_LH_SomMot_31,-42,-12,50
77,7Networks_LH_SomMot_32,-6,-14,50
78,7Networks_LH_SomMot_33,-46,-24,64
79,7Networks_LH_SomMot_34,-40,-24,52
80,7Networks_LH_SomMot_35,-40,-36,62
81,7Networks_LH_SomMot_36,-36,-46,62
82,7Networks_LH_SomMot_37,-36,-20,64
83,7Networks_LH_SomMot_38,-4,-8,60
