ROI Label,ROI Name,R,A,S
1,17Networks_LH_VisCent_ExStr_1,-36,-62,-17
2,17Networks_LH_VisCent_ExStr_2,-23,-73,-10
3,17Networks_LH_VisCent_ExStr_3,-36,-81,-16
4,17Networks_LH_VisCent_ExStr_4,-17,-86,-15
5,17Networks_LH_VisCent_ExStr_5,-24,-97,-12
6,17Networks_LH_VisCent_ExStr_6,-41,-87,-3
7,17Networks_LH_VisCent_Striate_1,-7,-98,-7
8,17Networks_LH_VisCent_ExStr_7,-46,-73,6
9,17Networks_LH_VisCent_ExStr_8,-24,-96,6
10,17Networks_LH_VisCent_ExStr_9,-39,-84,14
11,17Networks_LH_VisCent_ExStr_10,-11,-97,17
12,17Networks_LH_VisCent_ExStr_11,-25,-85,21
13,17Networks_LH_VisPeri_ExStrInf_1,-24,-55,-8
14,17Networks_LH_VisPeri_ExStrInf_2,-12,-62,-5
15,17Networks_LH_VisPeri_ExStrInf_3,-7,-76,-6
16,17Networks_LH_VisPeri_ExStrInf_4,-13,-43,-5
17,17Networks_LH_VisPeri_ExStrInf_5,-14,-57,1
18,17Networks_LH_VisPeri_StriCal_1,-5,-88,2
19,17Networks_LH_VisPeri_StriCal_2,-7,-74,9
20,17Networks_LH_VisPeri_ExStrSup_1,-19,-65,7
21,17Networks_LH_VisPeri_ExStrSup_2,-3,-84,24
22,17Networks_LH_VisPeri_ExStrSup_3,-12,-71,20
23,17Networks_LH_VisPeri_ExStrSup_4,-16,-89,33
24,17Networks_LH_VisPeri_ExStrSup_5,-12,-81,36
25,17Networks_LH_SomMotA_1,-8,-15,47
26,17Networks_LH_SomMotA_2,-41,-14,47
27,17Networks_LH_SomMotA_3,-49,-17,54
28,17Networks_LH_SomMotA_4,-48,-29,58
29,17Networks_LH_SomMotA_5,-39,-25,53
30,17Networks_LH_SomMotA_6,-9,-38,54
31,17Networks_LH_SomMotA_7,-4,-25,56
32,17Networks_LH_SomMotA_8,-4,-9,59
33,17Networks_LH_SomMotA_9,-36,-19,65
34,17Networks_LH_SomMotA_10,-32,-29,63
35,17Networks_LH_SomMotA_11,-30,-38,65
36,17Networks_LH_SomMotA_12,-23,-11,65
37,17Networks_LH_SomMotA_13,-19,-24,67
38,17Networks_LH_SomMotA_14,-9,-42,70
39,17Networks_LH_SomMotA_15,-4,-25,69
40,17Networks_LH_SomMotA_16,-14,-11,73
41,17Networks_LH_SomMotA_17,-19,-31,69
42,17Networks_LH_SomMotA_18,-19,-40,72
43,17Networks_LH_SomMotA_19,-12,-27,73
44,17Networks_LH_SomMotB_Aud_1,-50,-9,0
45,17Networks_LH_SomMotB_Aud_2,-56,-22,8
46,17Networks_LH_SomMotB_Ins_1,-36,-24,10
47,17Networks_LH_SomMotB_S2_1,-38,-9,13
48,17Networks_LH_SomMotB_S2_2,-36,-26,19
49,17Networks_LH_SomMotB_Aud_3,-59,-37,16
50,17Networks_LH_SomMotB_Aud_4,-41,-35,14
51,17Networks_LH_SomMotB_S2_3,-49,-13,14
52,17Networks_LH_SomMotB_S2_4,-60,-2,11
53,17Networks_LH_SomMotB_S2_5,-48,-24,18
54,17Networks_LH_SomMotB_S2_6,-61,-18,19
55,17Networks_LH_SomMotB_Cent_1,-59,-2,23
56,17Networks_LH_SomMotB_Cent_2,-63,-10,31
57,17Networks_LH_SomMotB_Cent_3,-53,-9,30
58,17Networks_LH_SomMotB_Cent_4,-51,-7,43
59,17Networks_LH_SomMotB_Cent_5,-48,-16,40
60,17Networks_LH_DorsAttnA_TempOcc_1,-45,-42,-21
61,17Networks_LH_DorsAttnA_TempOcc_2,-33,-42,-21
62,17Networks_LH_DorsAttnA_TempOcc_3,-49,-56,-15
63,17Networks_LH_DorsAttnA_TempOcc_4,-45,-70,-8
64,17Networks_LH_DorsAttnA_ParOcc_1,-48,-65,15
65,17Networks_LH_DorsAttnA_ParOcc_2,-32,-84,27
66,17Networks_LH_DorsAttnA_SPL_1,-26,-70,31
67,17Networks_LH_DorsAttnA_SPL_2,-21,-79,45
68,17Networks_LH_DorsAttnA_SPL_3,-23,-65,46
69,17Networks_LH_DorsAttnA_SPL_4,-29,-58,50
70,17Networks_LH_DorsAttnA_SPL_5,-36,-52,56
71,17Networks_LH_DorsAttnA_SPL_6,-15,-71,57
72,17Networks_LH_DorsAttnA_SPL_7,-29,-61,62
73,17Networks_LH_DorsAttnB_PostC_1,-61,-23,33
74,17Networks_LH_DorsAttnB_PostC_2,-55,-20,41
75,17Networks_LH_DorsAttnB_PostC_3,-55,-32,45
76,17Networks_LH_DorsAttnB_PostC_4,-46,-29,44
77,17Networks_LH_DorsAttnB_PostC_5,-39,-37,49
78,17Networks_LH_DorsAttnB_PostC_6,-30,-46,63
79,17Networks_LH_DorsAttnB_PostC_7,-7,-59,63
80,17Networks_LH_DorsAttnB_PostC_8,-20,-57,66
81,17Networks_LH_DorsAttnB_PostC_9,-13,-50,72
82,17Networks_LH_DorsAttnB_FEF_1,-40,-3,51
83,17Networks_LH_DorsAttnB_FEF_2,-25,-1,55
84,17Networks_LH_DorsAttnB_FEF_3,-30,-8,52
85,17Networks_LH_DorsAttnB_PrCv_1,-50,3,38
86,17Networks_LH_SalVentAttnA_ParOper_1,-55,-32,22
87,17Networks_LH_SalVentAttnA_ParOper_2,-58,-44,27
88,17Networks_LH_SalVentAttnA_ParOper_3,-61,-36,33
89,17Networks_LH_SalVentAttnA_Ins_1,-39,2,-4
90,17Networks_LH_SalVentAttnA_Ins_2,-40,-15,-2
91,17Networks_LH_SalVentAttnA_Ins_3,-33,19,8
92,17Networks_LH_SalVentAttnA_Ins_4,-36,4,11
93,17Networks_LH_SalVentAttnA_FrOper_1,-50,1,5
94,17Networks_LH_SalVentAttnA_FrOper_2,-52,9,13
