ROI Label,ROI Name,R,A,S
1,17Networks_LH_VisCent_Striate_1,-4,-90,-12
2,17Networks_LH_VisCent_Striate_2,-10,-98,-12
3,17Networks_LH_VisCent_Striate_3,-9,-95,-2
4,17Networks_LH_VisCent_Striate_4,-6,-103,-1
5,17Networks_LH_VisCent_ExStr_1,-34,-51,-19
6,17Networks_LH_VisCent_ExStr_2,-28,-63,-13
7,17Networks_LH_VisCent_ExStr_3,-34,-69,-16
8,17Networks_LH_VisCent_ExStr_4,-36,-80,-15
9,17Networks_LH_VisCent_ExStr_5,-26,-80,-13
10,17Networks_LH_VisCent_ExStr_6,-21,-74,-9
11,17Networks_LH_VisCent_ExStr_7,-45,-72,-11
12,17Networks_LH_VisCent_ExStr_8,-20,-88,-16
13,17Networks_LH_VisCent_ExStr_9,-42,-84,-14
14,17Networks_LH_VisCent_ExStr_10,-13,-83,-14
15,17Networks_LH_VisCent_ExStr_11,-31,-91,-18
16,17Networks_LH_VisCent_ExStr_12,-34,-92,-9
17,17Networks_LH_VisCent_ExStr_13,-21,-99,-12
18,17Networks_LH_VisCent_ExStr_14,-45,-82,-1
19,17Networks_LH_VisCent_ExStr_15,-30,-96,-2
20,17Networks_LH_VisCent_ExStr_16,-36,-89,1
21,17Networks_LH_VisCent_ExStr_17,-44,-71,7
22,17Networks_LH_VisCent_ExStr_18,-48,-78,9
23,17Networks_LH_VisCent_ExStr_19,-17,-102,2
24,17Networks_LH_VisCent_ExStr_20,-43,-85,10
25,17Networks_LH_VisCent_ExStr_21,-25,-95,8
26,17Networks_LH_VisCent_ExStr_22,-32,-87,10
27,17Networks_LH_VisCent_ExStr_23,-9,-100,11
28,17Networks_LH_VisCent_ExStr_24,-18,-98,17
29,17Networks_LH_VisCent_ExStr_25,-25,-91,20
30,17Networks_LH_VisCent_ExStr_26,-34,-90,19
31,17Networks_LH_VisCent_ExStr_27,-10,-95,25
32,17Networks_LH_VisCent_ExStr_28,-17,-90,23
33,17Networks_LH_VisCent_ExStr_29,-27,-81,19
34,17Networks_LH_VisCent_ExStr_30,-24,-81,29
35,17Networks_LH_VisPeri_StriCal_1,-7,-61,3
36,17Networks_LH_VisPeri_StriCal_2,-4,-79,2
37,17Networks_LH_VisPeri_StriCal_3,-5,-68,6
38,17Networks_LH_VisPeri_StriCal_4,-6,-88,2
39,17Networks_LH_VisPeri_StriCal_5,-17,-68,4
40,17Networks_LH_VisPeri_StriCal_6,-12,-75,9
41,17Networks_LH_VisPeri_StriCal_7,-7,-81,10
42,17Networks_LH_VisPeri_StriCal_8,-2,-94,5
43,17Networks_LH_VisPeri_StriCal_9,-8,-70,12
44,17Networks_LH_VisPeri_StriCal_10,-1,-80,12
45,17Networks_LH_VisPeri_ExStrInf_1,-24,-58,-9
46,17Networks_LH_VisPeri_ExStrInf_2,-21,-49,-6
47,17Networks_LH_VisPeri_ExStrInf_3,-14,-71,-10
48,17Networks_LH_VisPeri_ExStrInf_4,-15,-64,-5
49,17Networks_LH_VisPeri_ExStrInf_5,-13,-50,-7
50,17Networks_LH_VisPeri_ExStrInf_6,-6,-78,-7
51,17Networks_LH_VisPeri_ExStrInf_7,-10,-61,-3
52,17Networks_LH_VisPeri_ExStrInf_8,-6,-71,-2
53,17Networks_LH_VisPeri_ExStrInf_9,-14,-42,-4
