ROI Label,ROI Name,R,A,S
1,7Networks_LH_Vis_1,-35,-43,-21
2,7Networks_LH_Vis_2,-29,-36,-21
3,7Networks_LH_Vis_3,-37,-60,-18
4,7Networks_LH_Vis_4,-31,-40,-12
5,7Networks_LH_Vis_5,-29,-60,-14
6,7Networks_LH_Vis_6,-39,-72,-17
7,7Networks_LH_Vis_7,-29,-75,-14
8,7Networks_LH_Vis_8,-25,-58,-9
9,7Networks_LH_Vis_9,-24,-71,-8
10,7Networks_LH_Vis_10,-28,-49,-5
11,7Networks_LH_Vis_11,-28,-85,-16
12,7Networks_LH_Vis_12,-46,-72,-10
13,7Networks_LH_Vis_13,-40,-82,-16
14,7Networks_LH_Vis_14,-17,-81,-13
15,7Networks_LH_Vis_15,-19,-58,-5
16,7Networks_LH_Vis_16,-16,-72,-9
17,7Networks_LH_Vis_17,-21,-48,-7
18,7Networks_LH_Vis_18,-15,-89,-15
19,7Networks_LH_Vis_19,-16,-38,-11
20,7Networks_LH_Vis_20,-32,-92,-14
21,7Networks_LH_Vis_21,-11,-64,-4
22,7Networks_LH_Vis_22,-17,-97,-16
23,7Networks_LH_Vis_23,-13,-50,-7
24,7Networks_LH_Vis_24,-7,-75,-5
25,7Networks_LH_Vis_25,-5,-87,-13
26,7Networks_LH_Vis_26,-44,-85,-4
27,7Networks_LH_Vis_27,-8,-96,-13
28,7Networks_LH_Vis_28,-13,-41,-5
29,7Networks_LH_Vis_29,-24,-100,-8
30,7Networks_LH_Vis_30,-8,-61,3
31,7Networks_LH_Vis_31,-33,-92,-2
32,7Networks_LH_Vis_32,-45,-76,5
33,7Networks_LH_Vis_33,-3,-68,5
34,7Networks_LH_Vis_34,-17,-54,0
35,7Networks_LH_Vis_35,-6,-86,1
36,7Networks_LH_Vis_36,-11,-44,2
37,7Networks_LH_Vis_37,-41,-88,6
38,7Networks_LH_Vis_38,-7,-103,-1
39,7Networks_LH_Vis_39,-14,-68,4
40,7Networks_LH_Vis_40,-7,-95,0
41,7Networks_LH_Vis_41,-22,-99,4
42,7Networks_LH_Vis_42,-9,-77,7
43,7Networks_LH_Vis_43,-11,-48,4
44,7Networks_LH_Vis_44,-29,-90,7
45,7Networks_LH_Vis_45,-22,-59,6
46,7Networks_LH_Vis_46,-51,-74,15
47,7Networks_LH_Vis_47,-17,-71,7
48,7Networks_LH_Vis_48,-2,-85,9
49,7Networks_LH_Vis_49,-41,-80,14
