ROI Label,ROI Name,R,A,S
1,7Networks_LH_Vis_1,-25,-45,-15
2,7Networks_LH_Vis_2,-34,-59,-17
3,7Networks_LH_Vis_3,-31,-41,-10
4,7Networks_LH_Vis_4,-35,-77,-15
5,7Networks_LH_Vis_5,-25,-58,-9
6,7Networks_LH_Vis_6,-23,-73,-10
7,7Networks_LH_Vis_7,-41,-82,-15
8,7Networks_LH_Vis_8,-19,-86,-15
9,7Networks_LH_Vis_9,-20,-49,-7
10,7Networks_LH_Vis_10,-46,-71,-7
11,7Networks_LH_Vis_11,-15,-37,-11
12,7Networks_LH_Vis_12,-12,-62,-4
13,7Networks_LH_Vis_13,-7,-76,-6
14,7Networks_LH_Vis_14,-43,-86,-5
15,7Networks_LH_Vis_15,-25,-97,-11
16,7Networks_LH_Vis_16,-7,-94,-14
17,7Networks_LH_Vis_17,-13,-42,-5
18,7Networks_LH_Vis_18,-45,-76,4
19,7Networks_LH_Vis_19,-7,-62,3
20,7Networks_LH_Vis_20,-3,-70,5
21,7Networks_LH_Vis_21,-16,-55,1
22,7Networks_LH_Vis_22,-6,-86,0
23,7Networks_LH_Vis_23,-35,-90,2
24,7Networks_LH_Vis_24,-8,-102,-2
25,7Networks_LH_Vis_25,-12,-46,3
26,7Networks_LH_Vis_26,-6,-95,1
27,7Networks_LH_Vis_27,-20,-100,5
28,7Networks_LH_Vis_28,-10,-73,9
29,7Networks_LH_Vis_29,-49,-73,13
30,7Networks_LH_Vis_30,-28,-92,10
31,7Networks_LH_Vis_31,-20,-63,7
32,7Networks_LH_Vis_32,-43,-79,15
33,7Networks_LH_Vis_33,-2,-82,11
34,7Networks_LH_Vis_34,-7,-97,15
35,7Networks_LH_Vis_35,-37,-87,18
36,7Networks_LH_Vis_36,-18,-94,20
37,7Networks_LH_Vis_37,-7,-68,16
38,7Networks_LH_Vis_38,-17,-66,17
39,7Networks_LH_Vis_39,-3,-84,25
40,7Networks_LH_Vis_40,-28,-84,20
41,7Networks_LH_Vis_41,-13,-75,25
42,7Networks_LH_Vis_42,-14,-90,34
43,7Networks_LH_Vis_43,-23,-84,28
44,7Networks_LH_Vis_44,-12,-82,37
45,7Networks_LH_Vis_45,-22,-84,43
46,7Networks_LH_SomMot_1,-53,0,-3
47,7Networks_LH_SomMot_2,-58,-15,6
48,7Networks_LH_SomMot_3,-43,-19,4
49,7Networks_LH_SomMot_4,-61,-25,10
50,7Networks_LH_SomMot_5,-63,-35,7
51,7Networks_LH_SomMot_6,-47,-25,8
52,7Networks_LH_SomMot_7,-35,-12,14
