ROI Label,ROI Name,R,A,S
1,7Networks_LH_Vis_1,-26,-34,-17
2,7Networks_LH_Vis_2,-26,-77,-14
3,7Networks_LH_Vis_3,-17,-60,-7
4,7Networks_LH_Vis_4,-27,-95,-4
5,7Networks_LH_Vis_5,-5,-92,-2
6,7Networks_LH_Vis_6,-12,-67,7
7,7Networks_LH_Vis_7,-47,-71,11
8,7Networks_LH_Vis_8,-25,-88,20
9,7Networks_LH_Vis_9,-6,-82,26
10,7Networks_LH_SomMot_1,-53,-23,8
11,7Networks_LH_SomMot_2,-37,-21,16
12,7Networks_LH_SomMot_3,-54,-12,13
13,7Networks_LH_SomMot_4,-55,-8,34
14,7Networks_LH_SomMot_5,-39,-23,59
15,7Networks_LH_SomMot_6,-6,-29,70
16,7Networks_LH_DorsAttn_Post_1,-47,-58,-13
17,7Networks_LH_DorsAttn_Post_2,-57,-25,39
18,7Networks_LH_DorsAttn_Post_3,-24,-68,49
19,7Networks_LH_DorsAttn_Post_4,-42,-34,48
20,7Networks_LH_DorsAttn_Post_5,-6,-60,56
21,7Networks_LH_DorsAttn_Post_6,-22,-51,66
22,7Networks_LH_DorsAttn_PrCv_1,-48,6,28
23,7Networks_LH_DorsAttn_FEF_1,-26,-3,59
24,7Networks_LH_SalVentAttn_ParOper_1,-59,-38,29
25,7Networks_LH_SalVentAttn_FrOperIns_1,-41,-1,-7
26,7Networks_LH_SalVentAttn_FrOperIns_2,-38,12,6
27,7Networks_LH_SalVentAttn_PFCl_1,-30,44,30
28,7Networks_LH_SalVentAttn_Med_1,-5,20,34
29,7Networks_LH_SalVentAttn_Med_2,-11,-34,45
30,7Networks_LH_SalVentAttn_Med_3,-6,4,62
31,7Networks_LH_Limbic_OFC_1,-14,32,-20
32,7Networks_LH_Limbic_TempPole_1,-32,2,-37
33,7Networks_LH_Limbic_TempPole_2,-57,-33,-21
34,7Networks_LH_Cont_Par_1,-37,-53,46
35,7Networks_LH_Cont_PFCl_1,-43,33,21
36,7Networks_LH_Cont_pCun_1,-9,-73,38
37,7Networks_LH_Cont_Cing_1,-4,-26,33
38,7Networks_LH_Default_Temp_1,-55,-4,-20
39,7Networks_LH_Default_Temp_2,-58,-32,-1
40,7Networks_LH_Default_Par_1,-57,-50,12
41,7Networks_LH_Default_Par_2,-48,-63,35
42,7Networks_LH_Default_PFC_1,-35,21,-11
43,7Networks_LH_Default_PFC_2,-47,33,-3
44,7Networks_LH_Default_PFC_3,-6,47,0
45,7Networks_LH_Default_PFC_4,-24,61,-1
46,7Networks_LH_Default_PFC_5,-9,48,41
47,7Networks_LH_Default_PFC_6,-41,14,48
48,7Networks_LH_Default_PFC_7,-25,20,51
49,7Networks_LH_Default_pCunPCC_1,-11,-56,13
50,7Networks_LH_Default_pCunPCC_2,-6,-53,33
51,7Networks_RH_Vis_1,32,-31,-22
52,7Networks_RH_Vis_2,27,-66,-12
53,7Networks_RH_Vis_3,49,-60,-11
54,7Networks_RH_Vis_4,22,-96,-5
55,7Networks_RH_Vis_5,8,-76,5
56,7Networks_RH_Vis_6,17,-57,5
57,7Networks_RH_Vis_7,36,-82,16
58,7Networks_RH_Vis_8,13,-86,29
59,7Networks_RH_SomMot_1,53,-16,7
60,7Networks_RH_SomMot_2,40,-15,15
61,7Networks_RH_SomMot_3,57,-4,11
62,7Networks_RH_SomMot_4,58,-5,31
63,7Networks_RH_SomMot_5,47,-11,48
64,7Networks_RH_SomMot_6,41,-22,60
65,7Networks_RH_SomMot_7,30,-37,64
66,7Networks_RH_SomMot_8,6,-26,70
67,7Networks_RH_DorsAttn_Post_1,50,-62,16
68,7Networks_RH_DorsAttn_Post_2,50,-24,42
69,7Networks_RH_DorsAttn_Post_3,38,-45,49
70,7Networks_RH_DorsAttn_Post_4,27,-67,51
71,7Networks_RH_DorsAttn_Post_5,14,-52,66
72,7Networks_RH_DorsAttn_PrCv_1,49,10,27
73,7Networks_RH_DorsAttn_FEF_1,28,-3,59
74,7Networks_RH_SalVentAttn_TempOccPar_1,58,-42,13
75,7Networks_RH_SalVentAttn_TempOccPar_2,61,-26,27
76,7Networks_RH_SalVentAttn_FrOperIns_1,40,8,1
77,7Networks_RH_SalVentAttn_Med_1,11,-31,45
78,7Networks_RH_SalVentAttn_Med_2,7,6,52
79,7Networks_RH_Limbic_OFC_1,12,35,-20
80,7Networks_RH_Limbic_TempPole_1,38,1,-38
81,7Networks_RH_Cont_Par_1,57,-39,44
82,7Networks_RH_Cont_Par_2,45,-63,46
83,7Networks_RH_Cont_PFCl_1,30,58,-3
84,7Networks_RH_Cont_PFCl_2,45,39,15
85,7Networks_RH_Cont_PFCl_3,32,46,29
86,7Networks_RH_Cont_PFCl_4,43,16,45
87,7Networks_RH_Cont_Cing_1,5,-27,33
88,7Networks_RH_Cont_PFCmp_1,6,28,30
89,7Networks_RH_Cont_pCun_1,9,-66,43
90,7Networks_RH_Default_Par_1,55,-51,31
91,7Networks_RH_Default_Temp_1,62,-23,-19
92,7Networks_RH_Default_Temp_2,51,7,-18
93,7Networks_RH_Default_Temp_3,57,-26,-2
94,7Networks_RH_Default_PFCv_1,35,26,-15
95,7Networks_RH_Default_PFCv_2,51,28,0
96,7Networks_RH_Default_PFCdPFCm_1,7,48,1
97,7Networks_RH_Default_PFCdPFCm_2,11,50,39
98,7Networks_RH_Default_PFCdPFCm_3,26,24,50
99,7Networks_RH_Default_pCunPCC_1,12,-54,14
100,7Networks_RH_Default_pCunPCC_2,7,-52,31
