ROI Label,ROI Name,R,A,S
1,7Networks_LH_Vis_1,-36,-36,-24
2,7Networks_LH_Vis_2,-34,-52,-18
3,7Networks_LH_Vis_3,-26,-44,-14
4,7Networks_LH_Vis_4,-28,-64,-12
5,7Networks_LH_Vis_5,-32,-42,-10
6,7Networks_LH_Vis_6,-34,-68,-16
7,7Networks_LH_Vis_7,-46,-66,-18
8,7Networks_LH_Vis_8,-24,-58,-8
9,7Networks_LH_Vis_9,-36,-80,-14
10,7Networks_LH_Vis_10,-26,-80,-14
11,7Networks_LH_Vis_11,-22,-74,-8
12,7Networks_LH_Vis_12,-44,-72,-10
13,7Networks_LH_Vis_13,-22,-50,-6
14,7Networks_LH_Vis_14,-20,-88,-16
15,7Networks_LH_Vis_15,-42,-84,-14
16,7Networks_LH_Vis_16,-14,-70,-10
17,7Networks_LH_Vis_17,-12,-84,-14
18,7Networks_LH_Vis_18,-30,-92,-18
19,7Networks_LH_Vis_19,-14,-64,-6
20,7Networks_LH_Vis_20,-16,-38,-10
21,7Networks_LH_Vis_21,-46,-72,-2
22,7Networks_LH_Vis_22,-14,-50,-8
23,7Networks_LH_Vis_23,-6,-78,-8
24,7Networks_LH_Vis_24,-34,-92,-10
25,7Networks_LH_Vis_25,-10,-62,-2
26,7Networks_LH_Vis_26,-6,-70,-2
27,7Networks_LH_Vis_27,-4,-90,-12
28,7Networks_LH_Vis_28,-20,-100,-12
29,7Networks_LH_Vis_29,-46,-82,-2
30,7Networks_LH_Vis_30,-10,-98,-12
31,7Networks_LH_Vis_31,-14,-42,-4
32,7Networks_LH_Vis_32,-8,-62,2
33,7Networks_LH_Vis_33,-30,-96,-2
34,7Networks_LH_Vis_34,-36,-90,0
35,7Networks_LH_Vis_35,-4,-80,2
36,7Networks_LH_Vis_36,-44,-70,6
37,7Networks_LH_Vis_37,-4,-68,6
38,7Networks_LH_Vis_38,-16,-56,0
39,7Networks_LH_Vis_39,-8,-94,-2
40,7Networks_LH_Vis_40,-6,-104,-2
41,7Networks_LH_Vis_41,-12,-46,2
42,7Networks_LH_Vis_42,-48,-78,8
43,7Networks_LH_Vis_43,-6,-88,2
44,7Networks_LH_Vis_44,-18,-102,2
45,7Networks_LH_Vis_45,-44,-86,10
46,7Networks_LH_Vis_46,-16,-68,4
47,7Networks_LH_Vis_47,-12,-76,8
48,7Networks_LH_Vis_48,-14,-50,4
49,7Networks_LH_Vis_49,-24,-96,8
50,7Networks_LH_Vis_50,-24,-58,6
51,7Networks_LH_Vis_51,-6,-82,10
52,7Networks_LH_Vis_52,-2,-94,4
53,7Networks_LH_Vis_53,-32,-88,10
54,7Networks_LH_Vis_54,-8,-100,10
55,7Networks_LH_Vis_55,-16,-58,8
56,7Networks_LH_Vis_56,-18,-64,10
57,7Networks_LH_Vis_57,-8,-70,12
58,7Networks_LH_Vis_58,-18,-98,18
59,7Networks_LH_Vis_59,-48,-76,20
60,7Networks_LH_Vis_60,0,-80,12
61,7Networks_LH_Vis_61,-42,-80,16
62,7Networks_LH_Vis_62,-4,-92,16
63,7Networks_LH_Vis_63,-18,-60,16
64,7Networks_LH_Vis_64,-26,-90,20
65,7Networks_LH_Vis_65,-34,-90,20
